DS,Size,Op,OpCount,Cache,Misses
AutoLoad,100000,Add,100000,DLmr,358727
AutoLoad,100000,Add,100000,Dw,136920191
AutoLoad,100000,Add,100000,D1mw,3374078
AutoLoad,100000,Add,100000,DLmw,508789
RBSTree,100000,Add,100000,Ir,2862149878
RBSTree,100000,Add,100000,I1mr,20036784
RBSTree,100000,Add,100000,ILmr,64939
RBSTree,100000,Add,100000,Dr,1004831930
RBSTree,100000,Add,100000,D1mr,28478459
RBSTree,100000,Add,100000,DLmr,364379
RBSTree,100000,Add,100000,Dw,603612227
RBSTree,100000,Add,100000,D1mw,36604058
RBSTree,100000,Add,100000,DLmw,976239
SkipList,100000,Add,100000,Ir,2103593245
SkipList,100000,Add,100000,I1mr,19676701
SkipList,100000,Add,100000,ILmr,64991
SkipList,100000,Add,100000,Dr,677952485
SkipList,100000,Add,100000,D1mr,10957594
SkipList,100000,Add,100000,DLmr,369005
SkipList,100000,Add,100000,Dw,357359531
SkipList,100000,Add,100000,D1mw,12633410
SkipList,100000,Add,100000,DLmw,932373
BadBisect,1000000,Base,1000000,Ir,534597690
BadBisect,1000000,Base,1000000,I1mr,10183218
BadBisect,1000000,Base,1000000,ILmr,49021
BadBisect,1000000,Base,1000000,Dr,172977074
BadBisect,1000000,Base,1000000,D1mr,5546368
BadBisect,1000000,Base,1000000,DLmr,509979
BadBisect,1000000,Base,1000000,Dw,107903615
BadBisect,1000000,Base,1000000,D1mw,2011730
BadBisect,1000000,Base,1000000,DLmw,836253
SortedList,1000000,Base,1000000,Ir,533863297
SortedList,1000000,Base,1000000,I1mr,10169998
SortedList,1000000,Base,1000000,ILmr,49073
SortedList,1000000,Base,1000000,Dr,172795156
SortedList,1000000,Base,1000000,D1mr,5530945
SortedList,1000000,Base,1000000,DLmr,510194
SortedList,1000000,Base,1000000,Dw,107830609
SortedList,1000000,Base,1000000,D1mw,2008664
SortedList,1000000,Base,1000000,DLmw,835858
SortedArray,1000000,Base,1000000,Ir,534392411
SortedArray,1000000,Base,1000000,I1mr,10159303
SortedArray,1000000,Base,1000000,ILmr,49180
SortedArray,1000000,Base,1000000,Dr,172917989
SortedArray,1000000,Base,1000000,D1mr,5529284
SortedArray,1000000,Base,1000000,DLmr,509929
SortedArray,1000000,Base,1000000,Dw,107886557
SortedArray,1000000,Base,1000000,D1mw,2006016
SortedArray,1000000,Base,1000000,DLmw,835697
AutoLoad,1000000,Base,1000000,Ir,540174954
AutoLoad,1000000,Base,1000000,I1mr,10284333
AutoLoad,1000000,Base,1000000,ILmr,68647
AutoLoad,1000000,Base,1000000,Dr,167509420
AutoLoad,1000000,Base,1000000,D1mr,5686209
AutoLoad,1000000,Base,1000000,DLmr,559436
AutoLoad,1000000,Base,1000000,Dw,101233703
AutoLoad,1000000,Base,1000000,D1mw,2141474
AutoLoad,1000000,Base,1000000,DLmw,934350
RBSTree,1000000,Base,1000000,Ir,10026194819
RBSTree,1000000,Base,1000000,I1mr,22167073
RBSTree,1000000,Base,1000000,ILmr,73879
RBSTree,1000000,Base,1000000,Dr,3467588348
RBSTree,1000000,Base,1000000,D1mr,95965005
RBSTree,1000000,Base,1000000,DLmr,6718453
RBSTree,1000000,Base,1000000,Dw,1991659463
RBSTree,1000000,Base,1000000,D1mw,141813376
RBSTree,1000000,Base,1000000,DLmw,4192550
SkipList,1000000,Base,1000000,Ir,8121016901
SkipList,1000000,Base,1000000,I1mr,17495299
SkipList,1000000,Base,1000000,ILmr,103609
SkipList,1000000,Base,1000000,Dr,2539753510
SkipList,1000000,Base,1000000,D1mr,35222292
SkipList,1000000,Base,1000000,DLmr,11017185
SkipList,1000000,Base,1000000,Dw,1200725845
SkipList,1000000,Base,1000000,D1mw,50699169
SkipList,1000000,Base,1000000,DLmw,5787163
BadBisect,1000000,Add,1000000,Ir,3038406429
BadBisect,1000000,Add,1000000,I1mr,11603314
BadBisect,1000000,Add,1000000,ILmr,66476
BadBisect,1000000,Add,1000000,Dr,976691302
BadBisect,1000000,Add,1000000,D1mr,7726704
BadBisect,1000000,Add,1000000,DLmr,548520
BadBisect,1000000,Add,1000000,Dw,821895733
BadBisect,1000000,Add,1000000,D1mw,18715403
BadBisect,1000000,Add,1000000,DLmw,1132311
SortedList,1000000,Add,1000000,Ir,3028283945
SortedList,1000000,Add,1000000,I1mr,11549271
SortedList,1000000,Add,1000000,ILmr,66969
SortedList,1000000,Add,1000000,Dr,977082957
SortedList,1000000,Add,1000000,D1mr,8411911
SortedList,1000000,Add,1000000,DLmr,548357
SortedList,1000000,Add,1000000,Dw,817015478
SortedList,1000000,Add,1000000,D1mw,18576745
SortedList,1000000,Add,1000000,DLmw,1139415
SortedArray,1000000,Add,1000000,Ir,3027270995
SortedArray,1000000,Add,1000000,I1mr,11617713
SortedArray,1000000,Add,1000000,ILmr,66769
SortedArray,1000000,Add,1000000,Dr,968334126
SortedArray,1000000,Add,1000000,D1mr,9949074
SortedArray,1000000,Add,1000000,DLmr,548672
SortedArray,1000000,Add,1000000,Dw,816101157
SortedArray,1000000,Add,1000000,D1mw,18463090
SortedArray,1000000,Add,1000000,DLmw,1131556
AutoLoad,1000000,Add,1000000,Ir,2064273570
AutoLoad,1000000,Add,1000000,I1mr,12084128
AutoLoad,1000000,Add,1000000,ILmr,74196
AutoLoad,1000000,Add,1000000,Dr,601673938
AutoLoad,1000000,Add,1000000,D1mr,16821810
AutoLoad,1000000,Add,1000000,DLmr,564707
AutoLoad,1000000,Add,1000000,Dw,434454122
AutoLoad,1000000,Add,1000000,D1mw,17554821
AutoLoad,1000000,Add,1000000,DLmw,1125255
RBSTree,1000000,Add,1000000,Ir,23954516886
RBSTree,1000000,Add,1000000,I1mr,23656674
RBSTree,1000000,Add,1000000,ILmr,100263
RBSTree,1000000,Add,1000000,Dr,8550157368
RBSTree,1000000,Add,1000000,D1mr,326834343
RBSTree,1000000,Add,1000000,DLmr,16756704
RBSTree,1000000,Add,1000000,Dw,5198430600
RBSTree,1000000,Add,1000000,D1mw,409697254
RBSTree,1000000,Add,1000000,DLmw,8902078
SkipList,1000000,Add,1000000,Ir,17845590100
SkipList,1000000,Add,1000000,I1mr,22204877
SkipList,1000000,Add,1000000,ILmr,151775
SkipList,1000000,Add,1000000,Dr,5719262093
SkipList,1000000,Add,1000000,D1mr,60896686
SkipList,1000000,Add,1000000,DLmr,25337916
SkipList,1000000,Add,1000000,Dw,2562286251
SkipList,1000000,Add,1000000,D1mw,109679771
SkipList,1000000,Add,1000000,DLmw,11925010
BadBisect,10000,Base,10000,Ir,480700619
BadBisect,10000,Base,10000,I1mr,10157527
BadBisect,10000,Base,10000,ILmr,46110
BadBisect,10000,Base,10000,Dr,154184282
BadBisect,10000,Base,10000,D1mr,5113543
BadBisect,10000,Base,10000,DLmr,352620
BadBisect,10000,Base,10000,Dw,90972931
BadBisect,10000,Base,10000,D1mw,1582781
BadBisect,10000,Base,10000,DLmw,438812
SortedList,10000,Base,10000,Ir,480376970
SortedList,10000,Base,10000,I1mr,10151066
SortedList,10000,Base,10000,ILmr,46318
SortedList,10000,Base,10000,Dr,154152687
SortedList,10000,Base,10000,D1mr,5035188
SortedList,10000,Base,10000,DLmr,352850
SortedList,10000,Base,10000,Dw,91015347
SortedList,10000,Base,10000,D1mw,1578599
SortedList,10000,Base,10000,DLmw,440545
SortedArray,10000,Base,10000,Ir,480615059
SortedArray,10000,Base,10000,I1mr,10142236
SortedArray,10000,Base,10000,ILmr,46182
SortedArray,10000,Base,10000,Dr,154133748
SortedArray,10000,Base,10000,D1mr,5131498
SortedArray,10000,Base,10000,DLmr,352827
SortedArray,10000,Base,10000,Dw,90937734
SortedArray,10000,Base,10000,D1mw,1580252
SortedArray,10000,Base,10000,DLmw,438654
AutoLoad,10000,Base,10000,Ir,480295361
AutoLoad,10000,Base,10000,I1mr,10146706
AutoLoad,10000,Base,10000,ILmr,46310
AutoLoad,10000,Base,10000,Dr,154091393
AutoLoad,10000,Base,10000,D1mr,5056519
AutoLoad,10000,Base,10000,DLmr,352895
AutoLoad,10000,Base,10000,Dw,90961735
AutoLoad,10000,Base,10000,D1mw,1580383
AutoLoad,10000,Base,10000,DLmw,440666
RBSTree,10000,Base,10000,Ir,1031269875
RBSTree,10000,Base,10000,I1mr,18228220
RBSTree,10000,Base,10000,ILmr,51163
RBSTree,10000,Base,10000,Dr,336628804
RBSTree,10000,Base,10000,D1mr,9393772
RBSTree,10000,Base,10000,DLmr,357647
RBSTree,10000,Base,10000,Dw,194374020
RBSTree,10000,Base,10000,D1mw,4222373
RBSTree,10000,Base,10000,DLmw,559891
SkipList,10000,Base,10000,Ir,748574646
SkipList,10000,Base,10000,I1mr,15235345
SkipList,10000,Base,10000,ILmr,49616
SkipList,10000,Base,10000,Dr,240258538
SkipList,10000,Base,10000,D1mr,7183756
SkipList,10000,Base,10000,DLmr,357656
SkipList,10000,Base,10000,Dw,138428717
SkipList,10000,Base,10000,D1mw,2682786
SkipList,10000,Base,10000,DLmw,498844
BadBisect,10000,Add,10000,Ir,556547959
BadBisect,10000,Add,10000,I1mr,11100802
BadBisect,10000,Add,10000,ILmr,48150
BadBisect,10000,Add,10000,Dr,179007962
BadBisect,10000,Add,10000,D1mr,5659973
BadBisect,10000,Add,10000,DLmr,355025
BadBisect,10000,Add,10000,Dw,107681496
BadBisect,10000,Add,10000,D1mw,1888672
BadBisect,10000,Add,10000,DLmw,451685
SortedList,10000,Add,10000,Ir,556896133
SortedList,10000,Add,10000,I1mr,11078735
SortedList,10000,Add,10000,ILmr,48130
SortedList,10000,Add,10000,Dr,179277179
SortedList,10000,Add,10000,D1mr,5719358
SortedList,10000,Add,10000,DLmr,355333
SortedList,10000,Add,10000,Dw,107773115
SortedList,10000,Add,10000,D1mw,1886079
SortedList,10000,Add,10000,DLmw,454115
SortedArray,10000,Add,10000,Ir,557302114
SortedArray,10000,Add,10000,I1mr,11136924
SortedArray,10000,Add,10000,ILmr,48319
SortedArray,10000,Add,10000,Dr,179382704
SortedArray,10000,Add,10000,D1mr,5703544
SortedArray,10000,Add,10000,DLmr,355180
SortedArray,10000,Add,10000,Dw,107867397
SortedArray,10000,Add,10000,D1mw,1887554
SortedArray,10000,Add,10000,DLmw,454263
AutoLoad,10000,Add,10000,Ir,556462825
AutoLoad,10000,Add,10000,I1mr,11408413
AutoLoad,10000,Add,10000,ILmr,48460
AutoLoad,10000,Add,10000,Dr,178641588
AutoLoad,10000,Add,10000,D1mr,5650116
AutoLoad,10000,Add,10000,DLmr,355465
AutoLoad,10000,Add,10000,Dw,105709374
AutoLoad,10000,Add,10000,D1mw,1909857
AutoLoad,10000,Add,10000,DLmw,454604
RBSTree,10000,Add,10000,Ir,1208261075
RBSTree,10000,Add,10000,I1mr,19689114
RBSTree,10000,Add,10000,ILmr,51553
RBSTree,10000,Add,10000,Dr,398257033
RBSTree,10000,Add,10000,D1mr,11049113
RBSTree,10000,Add,10000,DLmr,357617
RBSTree,10000,Add,10000,Dw,231850284
RBSTree,10000,Add,10000,D1mw,6213166
RBSTree,10000,Add,10000,DLmw,582079
SkipList,10000,Add,10000,Ir,954547318
SkipList,10000,Add,10000,I1mr,19131206
SkipList,10000,Add,10000,ILmr,49882
SkipList,10000,Add,10000,Dr,306967046
SkipList,10000,Add,10000,D1mr,8983050
SkipList,10000,Add,10000,DLmr,357720
SkipList,10000,Add,10000,Dw,176983163
SkipList,10000,Add,10000,D1mw,3705771
SkipList,10000,Add,10000,DLmw,539633
BadBisect,100000,Base,100000,Ir,485435682
BadBisect,100000,Base,100000,I1mr,10152467
BadBisect,100000,Base,100000,ILmr,46371
BadBisect,100000,Base,100000,Dr,156235648
BadBisect,100000,Base,100000,D1mr,5124628
BadBisect,100000,Base,100000,DLmr,353957
BadBisect,100000,Base,100000,Dw,92950085
BadBisect,100000,Base,100000,D1mw,1617331
BadBisect,100000,Base,100000,DLmw,464730
SortedList,100000,Base,100000,Ir,485862372
SortedList,100000,Base,100000,I1mr,10175050
SortedList,100000,Base,100000,ILmr,46183
SortedList,100000,Base,100000,Dr,156301323
SortedList,100000,Base,100000,D1mr,5177945
SortedList,100000,Base,100000,DLmr,353715
SortedList,100000,Base,100000,Dw,92960706
SortedList,100000,Base,100000,D1mw,1618616
SortedList,100000,Base,100000,DLmw,462083
SortedArray,100000,Base,100000,Ir,485812628
SortedArray,100000,Base,100000,I1mr,10158809
SortedArray,100000,Base,100000,ILmr,46484
SortedArray,100000,Base,100000,Dr,156303021
SortedArray,100000,Base,100000,D1mr,5179487
SortedArray,100000,Base,100000,DLmr,354038
SortedArray,100000,Base,100000,Dw,92941386
SortedArray,100000,Base,100000,D1mw,1620065
SortedArray,100000,Base,100000,DLmw,464546
AutoLoad,100000,Base,100000,Ir,486372139
AutoLoad,100000,Base,100000,I1mr,10156522
AutoLoad,100000,Base,100000,ILmr,46475
AutoLoad,100000,Base,100000,Dr,156061082
AutoLoad,100000,Base,100000,D1mr,5130920
AutoLoad,100000,Base,100000,DLmr,353755
AutoLoad,100000,Base,100000,Dw,92590164
AutoLoad,100000,Base,100000,D1mw,1619392
AutoLoad,100000,Base,100000,DLmw,466428
RBSTree,100000,Base,100000,Ir,1653355418
RBSTree,100000,Base,100000,I1mr,18607813
RBSTree,100000,Base,100000,ILmr,51918
RBSTree,100000,Base,100000,Dr,556763039
RBSTree,100000,Base,100000,D1mr,13575239
RBSTree,100000,Base,100000,DLmr,357844
RBSTree,100000,Base,100000,Dw,325352664
RBSTree,100000,Base,100000,D1mw,14446733
RBSTree,100000,Base,100000,DLmw,741225
SkipList,100000,Base,100000,Ir,1234723952
SkipList,100000,Base,100000,I1mr,15706991
SkipList,100000,Base,100000,ILmr,50255
SkipList,100000,Base,100000,Dr,390797727
SkipList,100000,Base,100000,D1mr,7878213
SkipList,100000,Base,100000,DLmr,359271
SkipList,100000,Base,100000,Dw,225455570
SkipList,100000,Base,100000,D1mw,6515622
SkipList,100000,Base,100000,DLmw,695773
BadBisect,100000,Add,100000,Ir,779609817
BadBisect,100000,Add,100000,I1mr,11222538
BadBisect,100000,Add,100000,ILmr,49628
BadBisect,100000,Add,100000,Dr,252149221
BadBisect,100000,Add,100000,D1mr,5948030
BadBisect,100000,Add,100000,DLmr,357968
BadBisect,100000,Add,100000,Dw,173254006
BadBisect,100000,Add,100000,D1mw,3430550
BadBisect,100000,Add,100000,DLmw,511531
SortedList,100000,Add,100000,Ir,779003121
SortedList,100000,Add,100000,I1mr,11201691
SortedList,100000,Add,100000,ILmr,49632
SortedList,100000,Add,100000,Dr,252470124
SortedList,100000,Add,100000,D1mr,5998869
SortedList,100000,Add,100000,DLmr,358201
SortedList,100000,Add,100000,Dw,172897813
SortedList,100000,Add,100000,D1mw,3425302
SortedList,100000,Add,100000,DLmw,512884
SortedArray,100000,Add,100000,Ir,779492463
SortedArray,100000,Add,100000,I1mr,11252273
SortedArray,100000,Add,100000,ILmr,49855
SortedArray,100000,Add,100000,Dr,251793516
SortedArray,100000,Add,100000,D1mr,5957969
SortedArray,100000,Add,100000,DLmr,358166
SortedArray,100000,Add,100000,Dw,172858369
SortedArray,100000,Add,100000,D1mw,3405315
SortedArray,100000,Add,100000,DLmw,511443
AutoLoad,100000,Add,100000,Ir,696586614
AutoLoad,100000,Add,100000,I1mr,11751495
AutoLoad,100000,Add,100000,ILmr,50235
AutoLoad,100000,Add,100000,Dr,219677318
AutoLoad,100000,Add,100000,D1mr,5972094
AutoLoad,100000,Add,100000,DLmr,358495
AutoLoad,100000,Add,100000,Dw,136946819
AutoLoad,100000,Add,100000,D1mw,3366131
AutoLoad,100000,Add,100000,DLmw,506778
RBSTree,100000,Add,100000,Ir,2861761715
RBSTree,100000,Add,100000,I1mr,20020332
RBSTree,100000,Add,100000,ILmr,64879
RBSTree,100000,Add,100000,Dr,1004727821
RBSTree,100000,Add,100000,D1mr,29263561
RBSTree,100000,Add,100000,DLmr,364412
RBSTree,100000,Add,100000,Dw,603574505
RBSTree,100000,Add,100000,D1mw,36716087
RBSTree,100000,Add,100000,DLmw,975852
SkipList,100000,Add,100000,Ir,2304832266
SkipList,100000,Add,100000,I1mr,20867187
SkipList,100000,Add,100000,ILmr,64479
SkipList,100000,Add,100000,Dr,744787462
SkipList,100000,Add,100000,D1mr,11847798
SkipList,100000,Add,100000,DLmr,369304
SkipList,100000,Add,100000,Dw,393797465
SkipList,100000,Add,100000,D1mw,13084874
SkipList,100000,Add,100000,DLmw,949833
BadBisect,1000000,Base,1000000,Ir,534238249
BadBisect,1000000,Base,1000000,I1mr,10166245
BadBisect,1000000,Base,1000000,ILmr,49076
BadBisect,1000000,Base,1000000,Dr,172881920
BadBisect,1000000,Base,1000000,D1mr,5532692
BadBisect,1000000,Base,1000000,DLmr,509806
BadBisect,1000000,Base,1000000,Dw,107866174
BadBisect,1000000,Base,1000000,D1mw,2012898
BadBisect,1000000,Base,1000000,DLmw,836109
SortedList,1000000,Base,1000000,Ir,533925421
SortedList,1000000,Base,1000000,I1mr,10154029
SortedList,1000000,Base,1000000,ILmr,49222
SortedList,1000000,Base,1000000,Dr,172869498
SortedList,1000000,Base,1000000,D1mr,5539041
SortedList,1000000,Base,1000000,DLmr,508809
SortedList,1000000,Base,1000000,Dw,107916793
SortedList,1000000,Base,1000000,D1mw,2007403
SortedList,1000000,Base,1000000,DLmw,838345
SortedArray,1000000,Base,1000000,Ir,535467563
SortedArray,1000000,Base,1000000,I1mr,10150611
SortedArray,1000000,Base,1000000,ILmr,49401
SortedArray,1000000,Base,1000000,Dr,173173473
SortedArray,1000000,Base,1000000,D1mr,5641453
SortedArray,1000000,Base,1000000,DLmr,509078
SortedArray,1000000,Base,1000000,Dw,107978962
SortedArray,1000000,Base,1000000,D1mw,2013617
SortedArray,1000000,Base,1000000,DLmw,838516
AutoLoad,1000000,Base,1000000,Ir,540631072
AutoLoad,1000000,Base,1000000,I1mr,10295941
AutoLoad,1000000,Base,1000000,ILmr,68531
AutoLoad,1000000,Base,1000000,Dr,167655370
AutoLoad,1000000,Base,1000000,D1mr,5679950
AutoLoad,1000000,Base,1000000,DLmr,558998
AutoLoad,1000000,Base,1000000,Dw,101299688
AutoLoad,1000000,Base,1000000,D1mw,2141022
AutoLoad,1000000,Base,1000000,DLmw,933133
RBSTree,1000000,Base,1000000,Ir,10025593735
RBSTree,1000000,Base,1000000,I1mr,22159839
RBSTree,1000000,Base,1000000,ILmr,73843
RBSTree,1000000,Base,1000000,Dr,3467458338
RBSTree,1000000,Base,1000000,D1mr,96427865
RBSTree,1000000,Base,1000000,DLmr,6719032
RBSTree,1000000,Base,1000000,Dw,1991634175
RBSTree,1000000,Base,1000000,D1mw,142006666
RBSTree,1000000,Base,1000000,DLmw,4191708
SkipList,1000000,Base,1000000,Ir,8001160628
SkipList,1000000,Base,1000000,I1mr,17234336
SkipList,1000000,Base,1000000,ILmr,88306
SkipList,1000000,Base,1000000,Dr,2500527875
SkipList,1000000,Base,1000000,D1mr,33264031
SkipList,1000000,Base,1000000,DLmr,11043456
SkipList,1000000,Base,1000000,Dw,1189849115
SkipList,1000000,Base,1000000,D1mw,50328692
SkipList,1000000,Base,1000000,DLmw,5772252
BadBisect,1000000,Add,1000000,Ir,3037673283
BadBisect,1000000,Add,1000000,I1mr,11609211
BadBisect,1000000,Add,1000000,ILmr,66558
BadBisect,1000000,Add,1000000,Dr,976498554
BadBisect,1000000,Add,1000000,D1mr,7672439
BadBisect,1000000,Add,1000000,DLmr,548376
BadBisect,1000000,Add,1000000,Dw,821807272
BadBisect,1000000,Add,1000000,D1mw,18705682
BadBisect,1000000,Add,1000000,DLmw,1131790
SortedList,1000000,Add,1000000,Ir,3027953835
SortedList,1000000,Add,1000000,I1mr,11526823
SortedList,1000000,Add,1000000,ILmr,66799
SortedList,1000000,Add,1000000,Dr,976990406
SortedList,1000000,Add,1000000,D1mr,7812549
SortedList,1000000,Add,1000000,DLmr,548435
SortedList,1000000,Add,1000000,Dw,816960871
SortedList,1000000,Add,1000000,D1mw,18573932
SortedList,1000000,Add,1000000,DLmw,1140572
SortedArray,1000000,Add,1000000,Ir,3027396028
SortedArray,1000000,Add,1000000,I1mr,11609320
SortedArray,1000000,Add,1000000,ILmr,66665
SortedArray,1000000,Add,1000000,Dr,968361181
SortedArray,1000000,Add,1000000,D1mr,7909751
SortedArray,1000000,Add,1000000,DLmr,548926
SortedArray,1000000,Add,1000000,Dw,816110272
SortedArray,1000000,Add,1000000,D1mw,18454805
SortedArray,1000000,Add,1000000,DLmw,1133277
AutoLoad,1000000,Add,1000000,Ir,2064520275
AutoLoad,1000000,Add,1000000,I1mr,12072020
AutoLoad,1000000,Add,1000000,ILmr,74302
AutoLoad,1000000,Add,1000000,Dr,601720911
AutoLoad,1000000,Add,1000000,D1mr,16814583
AutoLoad,1000000,Add,1000000,DLmr,565106
AutoLoad,1000000,Add,1000000,Dw,434422245
AutoLoad,1000000,Add,1000000,D1mw,17558870
AutoLoad,1000000,Add,1000000,DLmw,1124605
RBSTree,1000000,Add,1000000,Ir,23955892858
RBSTree,1000000,Add,1000000,I1mr,23658339
RBSTree,1000000,Add,1000000,ILmr,100210
RBSTree,1000000,Add,1000000,Dr,8550610096
RBSTree,1000000,Add,1000000,D1mr,318200513
RBSTree,1000000,Add,1000000,DLmr,16756218
RBSTree,1000000,Add,1000000,Dw,5198593551
RBSTree,1000000,Add,1000000,D1mw,409822654
RBSTree,1000000,Add,1000000,DLmw,8893415
SkipList,1000000,Add,1000000,Ir,20069174658
SkipList,1000000,Add,1000000,I1mr,28551024
SkipList,1000000,Add,1000000,ILmr,146464
SkipList,1000000,Add,1000000,Dr,6400868639
SkipList,1000000,Add,1000000,D1mr,61030677
SkipList,1000000,Add,1000000,DLmr,25335243
SkipList,1000000,Add,1000000,Dw,2736780313
SkipList,1000000,Add,1000000,D1mw,113648876
SkipList,1000000,Add,1000000,DLmw,11938575
BadBisect,10000,Base,10000,Ir,480882999
BadBisect,10000,Base,10000,I1mr,10158674
BadBisect,10000,Base,10000,ILmr,46171
BadBisect,10000,Base,10000,Dr,154202476
BadBisect,10000,Base,10000,D1mr,5152944
BadBisect,10000,Base,10000,DLmr,352781
BadBisect,10000,Base,10000,Dw,90965231
BadBisect,10000,Base,10000,D1mw,1584588
BadBisect,10000,Base,10000,DLmw,439079
SortedList,10000,Base,10000,Ir,480736317
SortedList,10000,Base,10000,I1mr,10149486
SortedList,10000,Base,10000,ILmr,46250
SortedList,10000,Base,10000,Dr,154215142
SortedList,10000,Base,10000,D1mr,5102142
SortedList,10000,Base,10000,DLmr,352819
SortedList,10000,Base,10000,Dw,91009237
SortedList,10000,Base,10000,D1mw,1581397
SortedList,10000,Base,10000,DLmw,440686
SortedArray,10000,Base,10000,Ir,480319544
SortedArray,10000,Base,10000,I1mr,10156625
SortedArray,10000,Base,10000,ILmr,46389
SortedArray,10000,Base,10000,Dr,154152129
SortedArray,10000,Base,10000,D1mr,5067262
SortedArray,10000,Base,10000,DLmr,352784
SortedArray,10000,Base,10000,Dw,91026395
SortedArray,10000,Base,10000,D1mw,1580696
SortedArray,10000,Base,10000,DLmw,440628
AutoLoad,10000,Base,10000,Ir,480049631
AutoLoad,10000,Base,10000,I1mr,10144977
AutoLoad,10000,Base,10000,ILmr,46414
AutoLoad,10000,Base,10000,Dr,154050538
AutoLoad,10000,Base,10000,D1mr,5051374
AutoLoad,10000,Base,10000,DLmr,352808
AutoLoad,10000,Base,10000,Dw,90970996
AutoLoad,10000,Base,10000,D1mw,1579614
AutoLoad,10000,Base,10000,DLmw,440906
RBSTree,10000,Base,10000,Ir,1030913403
RBSTree,10000,Base,10000,I1mr,18235848
RBSTree,10000,Base,10000,ILmr,51129
RBSTree,10000,Base,10000,Dr,336494528
RBSTree,10000,Base,10000,D1mr,9370782
RBSTree,10000,Base,10000,DLmr,357525
RBSTree,10000,Base,10000,Dw,194294070
RBSTree,10000,Base,10000,D1mw,4223040
RBSTree,10000,Base,10000,DLmw,556658
SkipList,10000,Base,10000,Ir,725213021
SkipList,10000,Base,10000,I1mr,14769772
SkipList,10000,Base,10000,ILmr,49482
SkipList,10000,Base,10000,Dr,232808353
SkipList,10000,Base,10000,D1mr,7002386
SkipList,10000,Base,10000,DLmr,357618
SkipList,10000,Base,10000,Dw,134115254
SkipList,10000,Base,10000,D1mw,2594072
SkipList,10000,Base,10000,DLmw,493062
BadBisect,10000,Add,10000,Ir,556741226
BadBisect,10000,Add,10000,I1mr,11105393
BadBisect,10000,Add,10000,ILmr,48147
BadBisect,10000,Add,10000,Dr,179032614
BadBisect,10000,Add,10000,D1mr,5687638
BadBisect,10000,Add,10000,DLmr,354966
BadBisect,10000,Add,10000,Dw,107684401
BadBisect,10000,Add,10000,D1mw,1888895
BadBisect,10000,Add,10000,DLmw,451601
SortedList,10000,Add,10000,Ir,556981342
SortedList,10000,Add,10000,I1mr,11080986
SortedList,10000,Add,10000,ILmr,48241
SortedList,10000,Add,10000,Dr,179313825
SortedList,10000,Add,10000,D1mr,5758747
SortedList,10000,Add,10000,DLmr,355330
SortedList,10000,Add,10000,Dw,107804318
SortedList,10000,Add,10000,D1mw,1890340
SortedList,10000,Add,10000,DLmw,454596
SortedArray,10000,Add,10000,Ir,557041851
SortedArray,10000,Add,10000,I1mr,11147542
SortedArray,10000,Add,10000,ILmr,48385
SortedArray,10000,Add,10000,Dr,179369399
SortedArray,10000,Add,10000,D1mr,5704447
SortedArray,10000,Add,10000,DLmr,355271
SortedArray,10000,Add,10000,Dw,107920939
SortedArray,10000,Add,10000,D1mw,1891568
SortedArray,10000,Add,10000,DLmw,454269
AutoLoad,10000,Add,10000,Ir,556798684
AutoLoad,10000,Add,10000,I1mr,11402647
AutoLoad,10000,Add,10000,ILmr,48387
AutoLoad,10000,Add,10000,Dr,178655558
AutoLoad,10000,Add,10000,D1mr,5639324
AutoLoad,10000,Add,10000,DLmr,355471
AutoLoad,10000,Add,10000,Dw,105658926
AutoLoad,10000,Add,10000,D1mw,1904089
AutoLoad,10000,Add,10000,DLmw,454137
RBSTree,10000,Add,10000,Ir,1208411398
RBSTree,10000,Add,10000,I1mr,19666819
RBSTree,10000,Add,10000,ILmr,51584
RBSTree,10000,Add,10000,Dr,398420811
RBSTree,10000,Add,10000,D1mr,10880663
RBSTree,10000,Add,10000,DLmr,358047
RBSTree,10000,Add,10000,Dw,231884842
RBSTree,10000,Add,10000,D1mw,6222300
RBSTree,10000,Add,10000,DLmw,584105
SkipList,10000,Add,10000,Ir,957068145
SkipList,10000,Add,10000,I1mr,19248756
SkipList,10000,Add,10000,ILmr,50221
SkipList,10000,Add,10000,Dr,307770137
SkipList,10000,Add,10000,D1mr,8980297
SkipList,10000,Add,10000,DLmr,358124
SkipList,10000,Add,10000,Dw,177586758
SkipList,10000,Add,10000,D1mw,3712230
SkipList,10000,Add,10000,DLmw,530564
BadBisect,100000,Base,100000,Ir,485086523
BadBisect,100000,Base,100000,I1mr,10146864
BadBisect,100000,Base,100000,ILmr,46275
BadBisect,100000,Base,100000,Dr,156143654
BadBisect,100000,Base,100000,D1mr,5169868
BadBisect,100000,Base,100000,DLmr,353816
BadBisect,100000,Base,100000,Dw,92911212
BadBisect,100000,Base,100000,D1mw,1616147
BadBisect,100000,Base,100000,DLmw,464491
SortedList,100000,Base,100000,Ir,485605085
SortedList,100000,Base,100000,I1mr,10151024
SortedList,100000,Base,100000,ILmr,46386
SortedList,100000,Base,100000,Dr,156254062
SortedList,100000,Base,100000,D1mr,5162990
SortedList,100000,Base,100000,DLmr,354116
SortedList,100000,Base,100000,Dw,92946147
SortedList,100000,Base,100000,D1mw,1617672
SortedList,100000,Base,100000,DLmw,464720
SortedArray,100000,Base,100000,Ir,484982348
SortedArray,100000,Base,100000,I1mr,10148214
